Date,Week,Region,Brand,Category,Subcategory,Revenue,COGS,Gross_Profit,Operating_Expenses,Operating_Income,Units,Gross_Margin_Percentage,Operating_Margin_Percentage
2021-06-05,19,United States,American Eagle,Womens Apparel,Tops,11051858.82,7150872.23,3900986.6,3242663.98,658322.61,282223,35.3,5.96
2021-06-12,20,Canada,Aerie,Accessories,N/A,863311.51,443410.2,419901.3,242416.77,177484.53,22754,48.64,20.56
2021-06-12,20,Canada,Aerie,Activewear,N/A,2039743.9,1196565.1,843178.79,526592.49,316586.31,55438,41.34,15.52
2021-06-12,20,Canada,Aerie,Intimates,N/A,2508025.08,1326333.6,1181691.48,749275.51,432415.97,75020,47.12,17.24
2021-06-12,20,Canada,Aerie,Swim,N/A,1038663.15,609841.29,428821.86,309321.85,119500.02,31288,41.29,11.51
2021-06-12,20,Canada,Aerie,Tops,N/A,1177130.01,746594.57,430535.44,363601.81,66933.62,46384,36.58,5.69
2021-06-12,20,Canada,American Eagle,Mens Apparel,Accessories,2966735.59,1618142.05,1348593.54,937616.89,410976.64,88967,45.46,13.85
2021-06-12,20,Canada,American Eagle,Mens Apparel,Active Bottoms,2797270.27,1711790.11,1085480.16,862810.74,222669.42,66899,38.8,7.96
2021-06-12,20,Canada,American Eagle,Mens Apparel,Jeans,5586125.81,3432764.44,2153361.37,1488416.0,664945.37,153019,38.55,11.9
2021-06-12,20,Canada,American Eagle,Mens Apparel,Others,3276463.36,2102283.85,1174179.5,1009255.47,164924.04,66806,35.84,5.03
2021-06-12,20,Canada,American Eagle,Mens Apparel,Tops,5713479.22,3476121.53,2237357.7,1547180.07,690177.62,118934,39.16,12.08
2021-06-12,20,Canada,American Eagle,Womens Apparel,Accessories,3132155.46,1680969.94,1451185.52,903413.03,547772.5,88275,46.33,17.49
2021-06-12,20,Canada,American Eagle,Womens Apparel,Dresses,3496988.02,1923655.87,1573332.15,1036232.59,537099.57,79672,44.99,15.36
2021-06-12,20,Canada,American Eagle,Womens Apparel,Jeans,5308643.31,2994824.95,2313818.35,1589449.57,724368.78,165634,43.59,13.65
2021-06-12,20,Canada,American Eagle,Womens Apparel,Others,2986447.44,1908935.76,1077511.68,758610.41,318901.27,60246,36.08,10.68
2021-06-12,20,Canada,American Eagle,Womens Apparel,Tops,5681801.68,3295937.3,2385864.38,1944303.28,441561.1,151978,41.99,7.77
2021-06-12,20,United States,Aerie,Accessories,N/A,1952942.4,1116529.4,836413.0,573359.41,263053.59,54055,42.83,13.47
2021-06-12,20,United States,Aerie,Activewear,N/A,6131191.96,3665291.47,2465900.49,1845798.89,620101.6,209705,40.22,10.11
2021-06-12,20,United States,Aerie,Intimates,N/A,8616856.62,4923853.46,3693003.16,2529946.35,1163056.81,315937,42.86,13.5
2021-06-12,20,United States,Aerie,Swim,N/A,3126625.26,1770280.41,1356344.84,715473.89,640870.96,121095,43.38,20.5
2021-06-12,20,United States,Aerie,Tops,N/A,3121053.77,1940142.07,1180911.7,895597.4,285314.3,124841,37.84,9.14
2021-06-12,20,United States,American Eagle,Mens Apparel,Accessories,7849477.7,4314972.01,3534505.69,2048095.23,1486410.46,228069,45.03,18.94
2021-06-12,20,United States,American Eagle,Mens Apparel,Active Bottoms,9329964.4,5892733.77,3437230.63,2869656.29,567574.34,268040,36.84,6.08
2021-06-12,20,United States,American Eagle,Mens Apparel,Jeans,15520929.93,9499821.22,6021108.7,4422692.68,1598416.02,316633,38.79,10.3
2021-06-12,20,United States,American Eagle,Mens Apparel,Others,9157311.85,5986943.1,3170368.75,2281956.76,888411.99,220118,34.62,9.7
2021-06-12,20,United States,American Eagle,Mens Apparel,Tops,15167303.51,9969935.73,5197367.77,4552470.3,644897.47,331518,34.27,4.25
2021-06-12,20,United States,American Eagle,Womens Apparel,Accessories,8471784.53,4833359.72,3638424.8,2310046.97,1328377.83,269603,42.95,15.68
2021-06-12,20,United States,American Eagle,Womens Apparel,Dresses,8602063.79,5152838.48,3449225.31,2406498.06,1042727.25,205679,40.1,12.12
2021-06-12,20,United States,American Eagle,Womens Apparel,Jeans,21487495.11,11767750.22,9719744.89,6061345.59,3658399.31,602736,45.23,17.03
2021-06-12,20,United States,American Eagle,Womens Apparel,Others,9363497.97,6573964.7,2789533.27,2659036.44,130496.82,202596,29.79,1.39
2021-06-12,20,United States,American Eagle,Womens Apparel,Tops,16106993.91,10079942.05,6027051.86,4964514.06,1062537.8,407496,37.42,6.6
2021-06-19,21,Canada,Aerie,Accessories,N/A,591810.5,305314.87,286495.63,162146.57,124349.06,17354,48.41,21.01
2021-06-19,21,Canada,Aerie,Activewear,N/A,1896103.9,1085274.73,810829.17,481903.81,328925.36,53096,42.76,17.35
2021-06-19,21,Canada,Aerie,Intimates,N/A,2302117.1,1188930.08,1113187.02,621919.42,491267.6,91587,48.35,21.34
2021-06-19,21,Canada,Aerie,Swim,N/A,892368.85,529898.28,362470.57,233511.66,128958.92,34404,40.62,14.45
2021-06-19,21,Canada,Aerie,Tops,N/A,1035039.04,634288.83,400750.2,301567.77,99182.44,41062,38.72,9.58
2021-06-19,21,Canada,American Eagle,Mens Apparel,Accessories,3679955.66,1949369.98,1730585.68,914470.49,816115.19,103889,47.03,22.18
2021-06-19,21,Canada,American Eagle,Mens Apparel,Active Bottoms,3021360.27,1891346.23,1130014.05,896119.29,233894.76,99707,37.4,7.74
2021-06-19,21,Canada,American Eagle,Mens Apparel,Jeans,5916943.72,3517236.97,2399706.75,1677669.02,722037.73,187769,40.56,12.2
2021-06-19,21,Canada,American Eagle,Mens Apparel,Others,3593185.3,2262437.52,1330747.78,1025602.54,305145.24,73428,37.04,8.49
2021-06-19,21,Canada,American Eagle,Mens Apparel,Tops,5435358.22,3349735.98,2085622.24,1543351.19,542271.05,127972,38.37,9.98
2021-06-19,21,Canada,American Eagle,Womens Apparel,Accessories,3452241.84,1859749.89,1592491.95,896225.16,696266.79,69685,46.13,20.17
2021-06-19,21,Canada,American Eagle,Womens Apparel,Dresses,3181059.7,1916496.55,1264563.15,883713.05,380850.1,67977,39.75,11.97
2021-06-19,21,Canada,American Eagle,Womens Apparel,Jeans,6435921.56,3697206.09,2738715.47,2016286.32,722429.15,147605,42.55,11.22
2021-06-19,21,Canada,American Eagle,Womens Apparel,Others,3004370.15,1961308.59,1043061.56,860243.73,182817.83,77671,34.72,6.09
2021-06-19,21,Canada,American Eagle,Womens Apparel,Tops,5878287.27,3671506.6,2206780.67,1640809.04,565971.63,141106,37.54,9.63
2021-06-19,21,United States,Aerie,Accessories,N/A,1610134.67,932256.55,677878.12,421151.34,256726.78,46200,42.1,15.94
2021-06-19,21,United States,Aerie,Activewear,N/A,4039456.87,2530987.54,1508469.33,1137306.96,371162.37,102109,37.34,9.19
2021-06-19,21,United States,Aerie,Intimates,N/A,5135194.78,2922660.26,2212534.52,1473162.89,739371.63,197412,43.09,14.4
2021-06-19,21,United States,Aerie,Swim,N/A,2687660.93,1618415.74,1069245.18,663247.89,405997.29,92792,39.78,15.11
2021-06-19,21,United States,Aerie,Tops,N/A,2379408.88,1519216.08,860192.8,708597.41,151595.4,75920,36.15,6.37
2021-06-19,21,United States,American Eagle,Mens Apparel,Accessories,7031384.68,3696828.69,3334555.99,2005526.77,1329029.22,146116,47.42,18.9
2021-06-19,21,United States,American Eagle,Mens Apparel,Active Bottoms,6773212.18,3954220.53,2818991.65,1808530.05,1010461.6,159379,41.62,14.92
2021-06-19,21,United States,American Eagle,Mens Apparel,Jeans,13372877.61,7385370.1,5987507.52,3477913.25,2509594.27,282689,44.77,18.77
2021-06-19,21,United States,American Eagle,Mens Apparel,Others,6572933.6,4356509.43,2216424.16,1708637.78,507786.39,177363,33.72,7.73
2021-06-19,21,United States,American Eagle,Mens Apparel,Tops,10574537.39,6657482.88,3917054.52,2778401.38,1138653.14,295370,37.04,10.77
2021-06-19,21,United States,American Eagle,Womens Apparel,Accessories,6880576.76,3805438.43,3075138.33,2117464.11,957674.22,161343,44.69,13.92
2021-06-19,21,United States,American Eagle,Womens Apparel,Dresses,7135748.11,4226721.16,2909026.94,2174378.28,734648.66,229211,40.77,10.3
2021-06-19,21,United States,American Eagle,Womens Apparel,Jeans,11616443.46,7091225.19,4525218.26,3511113.8,1014104.46,260143,38.96,8.73
2021-06-19,21,United States,American Eagle,Womens Apparel,Others,7275855.09,4781658.3,2494196.79,1844276.81,649919.98,161618,34.28,8.93
2021-06-19,21,United States,American Eagle,Womens Apparel,Tops,10133575.03,6313532.49,3820042.54,2694790.28,1125252.25,262152,37.7,11.1
2021-06-26,22,Canada,Aerie,Accessories,N/A,610992.81,336604.49,274388.31,161729.89,112658.42,18287,44.91,18.44
2021-06-26,22,Canada,Aerie,Activewear,N/A,1605128.82,960326.51,644802.31,419727.55,225074.75,53400,40.17,14.02
2021-06-26,22,Canada,Aerie,Intimates,N/A,2764609.71,1464401.15,1300208.56,760752.53,539456.04,80200,47.03,19.51
2021-06-26,22,Canada,Aerie,Swim,N/A,1163744.34,680432.48,483311.85,326738.4,156573.45,37193,41.53,13.45
2021-06-26,22,Canada,Aerie,Tops,N/A,1099111.16,671919.85,427191.31,290031.97,137159.34,39122,38.87,12.48
2021-06-26,22,Canada,American Eagle,Mens Apparel,Accessories,2834999.48,1538893.28,1296106.21,737791.11,558315.1,64609,45.72,19.69
2021-06-26,22,Canada,American Eagle,Mens Apparel,Active Bottoms,3456368.69,2044781.18,1411587.5,1009733.22,401854.28,89117,40.84,11.63
2021-06-26,22,Canada,American Eagle,Mens Apparel,Jeans,4958601.23,2898778.41,2059822.82,1303972.65,755850.18,120742,41.54,15.24
2021-06-26,22,Canada,American Eagle,Mens Apparel,Others,3356881.03,2209993.68,1146887.34,920115.05,226772.29,100790,34.17,6.76
2021-06-26,22,Canada,American Eagle,Mens Apparel,Tops,4566923.13,2830183.28,1736739.86,1316888.15,419851.71,97671,38.03,9.19
2021-06-26,22,Canada,American Eagle,Womens Apparel,Accessories,2997540.6,1587414.57,1410126.03,964515.21,445610.82,78233,47.04,14.87
2021-06-26,22,Canada,American Eagle,Womens Apparel,Dresses,2734752.82,1525999.77,1208753.05,757740.56,451012.49,78847,44.2,16.49
2021-06-26,22,Canada,American Eagle,Womens Apparel,Jeans,6444394.27,3512885.82,2931508.45,1768210.37,1163298.08,173771,45.49,18.05
2021-06-26,22,Canada,American Eagle,Womens Apparel,Others,3614004.79,2517563.06,1096441.73,1090412.23,6029.5,108094,30.34,0.17
2021-06-26,22,Canada,American Eagle,Womens Apparel,Tops,5536482.61,3456649.44,2079833.17,1516056.94,563776.23,137094,37.57,10.18
2021-06-26,22,United States,Aerie,Accessories,N/A,1648397.03,895808.85,752588.18,464382.88,288205.29,42140,45.66,17.48
2021-06-26,22,United States,Aerie,Activewear,N/A,4577406.26,2838707.23,1738699.03,1179407.71,559291.32,159217,37.98,12.22
2021-06-26,22,United States,Aerie,Intimates,N/A,6304478.31,3424586.15,2879892.16,1837202.27,1042689.89,236508,45.68,16.54
2021-06-26,22,United States,Aerie,Swim,N/A,2172864.69,1289294.06,883570.63,652099.95,231470.67,56136,40.66,10.65
2021-06-26,22,United States,Aerie,Tops,N/A,3242465.43,1929611.95,1312853.47,820274.08,492579.39,86631,40.49,15.19
2021-06-26,22,United States,American Eagle,Mens Apparel,Accessories,8619535.35,4876241.13,3743294.22,2175390.64,1567903.58,179922,43.43,18.19
2021-06-26,22,United States,American Eagle,Mens Apparel,Active Bottoms,7857766.67,4812026.48,3045740.19,2224350.17,821390.02,192749,38.76,10.45
2021-06-26,22,United States,American Eagle,Mens Apparel,Jeans,16664902.02,9514815.33,7150086.69,4199415.47,2950671.22,393637,42.91,17.71
2021-06-26,22,United States,American Eagle,Mens Apparel,Others,8892134.46,5665857.04,3226277.42,2870626.98,355650.44,254295,36.28,4.0
2021-06-26,22,United States,American Eagle,Mens Apparel,Tops,13619084.31,8207090.08,5411994.23,4055025.38,1356968.85,336864,39.74,9.96
2021-06-26,22,United States,American Eagle,Womens Apparel,Accessories,8640912.73,4755359.68,3885553.05,2463016.19,1422536.86,226240,44.97,16.46
2021-06-26,22,United States,American Eagle,Womens Apparel,Dresses,6586057.23,3750708.43,2835348.8,1591234.48,1244114.32,211610,43.05,18.89
2021-06-26,22,United States,American Eagle,Womens Apparel,Jeans,14809965.53,8769235.57,6040729.97,4656068.9,1384661.07,381199,40.79,9.35
2021-06-26,22,United States,American Eagle,Womens Apparel,Others,7704780.44,5201729.48,2503050.96,2282649.87,220401.09,232142,32.49,2.86
2021-06-26,22,United States,American Eagle,Womens Apparel,Tops,14061476.46,8666299.45,5395177.01,3802490.11,1592686.9,461967,38.37,11.33
2021-07-03,23,Canada,Aerie,Accessories,N/A,491335.63,258821.86,232513.77,129601.99,102911.78,13243,47.32,20.95
2021-07-03,23,Canada,Aerie,Activewear,N/A,1465014.05,886727.53,578286.51,430103.01,148183.5,38229,39.47,10.11
2021-07-03,23,Canada,Aerie,Intimates,N/A,2323136.87,1293180.52,1029956.35,673316.72,356639.63,69638,44.33,15.35
2021-07-03,23,Canada,Aerie,Swim,N/A,899880.47,516240.62,383639.85,260412.23,123227.62,34599,42.63,13.69
2021-07-03,23,Canada,Aerie,Tops,N/A,844407.44,512205.04,332202.4,231498.36,100704.04,21140,39.34,11.93
2021-07-03,23,Canada,American Eagle,Mens Apparel,Accessories,3190448.39,1764748.16,1425700.23,805755.74,619944.48,101157,44.69,19.43
2021-07-03,23,Canada,American Eagle,Mens Apparel,Active Bottoms,3214731.04,1998896.17,1215834.87,849668.72,366166.15,93728,37.82,11.39
2021-07-03,23,Canada,American Eagle,Mens Apparel,Jeans,6063729.86,3493844.07,2569885.8,1812001.42,757884.37,142181,42.38,12.5
2021-07-03,23,Canada,American Eagle,Mens Apparel,Others,2949458.14,1970695.57,978762.57,915469.56,63293.01,63515,33.18,2.15
2021-07-03,23,Canada,American Eagle,Mens Apparel,Tops,4855269.54,3128456.07,1726813.47,1263551.79,463261.69,142612,35.57,9.54
2021-07-03,23,Canada,American Eagle,Womens Apparel,Accessories,3146501.82,1677200.37,1469301.46,803457.77,665843.68,67960,46.7,21.16
2021-07-03,23,Canada,American Eagle,Womens Apparel,Dresses,2699987.08,1571909.14,1128077.94,701277.59,426800.35,64429,41.78,15.81
2021-07-03,23,Canada,American Eagle,Womens Apparel,Jeans,6532435.51,3710843.7,2821591.82,1950141.76,871450.06,185153,43.19,13.34
2021-07-03,23,Canada,American Eagle,Womens Apparel,Others,3149866.2,1999563.63,1150302.56,822151.34,328151.22,81503,36.52,10.42
2021-07-03,23,Canada,American Eagle,Womens Apparel,Tops,4362199.54,2689571.76,1672627.77,1269683.71,402944.06,119544,38.34,9.24
2021-07-03,23,United States,Aerie,Accessories,N/A,1595412.62,862697.53,732715.1,453010.79,279704.31,46982,45.93,17.53
2021-07-03,23,United States,Aerie,Activewear,N/A,3905410.81,2234160.8,1671250.02,1125902.44,545347.58,107657,42.79,13.96
2021-07-03,23,United States,Aerie,Intimates,N/A,5747840.73,3084482.11,2663358.62,1524997.12,1138361.5,157484,46.34,19.81
2021-07-03,23,United States,Aerie,Swim,N/A,2124056.05,1262566.09,861489.96,617201.04,244288.92,76063,40.56,11.5
2021-07-03,23,United States,Aerie,Tops,N/A,2343672.06,1386963.61,956708.46,675435.17,281273.29,68314,40.82,12.0
2021-07-03,23,United States,American Eagle,Mens Apparel,Accessories,7638481.55,4323386.45,3315095.1,2129070.21,1186024.89,202308,43.4,15.53
2021-07-03,23,United States,American Eagle,Mens Apparel,Active Bottoms,7684693.31,4391009.84,3293683.47,2203006.05,1090677.42,161269,42.86,14.19
2021-07-03,23,United States,American Eagle,Mens Apparel,Jeans,14019220.43,7896119.3,6123101.13,4274319.58,1848781.55,301957,43.68,13.19
2021-07-03,23,United States,American Eagle,Mens Apparel,Others,7655729.85,4832190.09,2823539.76,2219574.45,603965.31,244347,36.88,7.89
2021-07-03,23,United States,American Eagle,Mens Apparel,Tops,13294535.76,8256736.46,5037799.3,4047805.62,989993.68,362519,37.89,7.45
2021-07-03,23,United States,American Eagle,Womens Apparel,Accessories,9259723.92,5145229.77,4114494.14,2831511.88,1282982.27,306945,44.43,13.86
2021-07-03,23,United States,American Eagle,Womens Apparel,Dresses,7330571.68,4269962.03,3060609.65,2025506.54,1035103.11,196049,41.75,14.12
2021-07-03,23,United States,American Eagle,Womens Apparel,Jeans,15815270.91,9364759.72,6450511.19,4495106.03,1955405.16,421635,40.79,12.36
2021-07-03,23,United States,American Eagle,Womens Apparel,Others,8634874.85,5500152.43,3134722.41,2221289.49,913432.92,217613,36.3,10.58
2021-07-03,23,United States,American Eagle,Womens Apparel,Tops,12734518.11,7552542.6,5181975.51,3291141.51,1890834.0,344079,40.69,14.85
2021-07-10,24,Canada,Aerie,Accessories,N/A,524074.75,285763.1,238311.65,135598.91,102712.74,16084,45.47,19.6
2021-07-10,24,Canada,Aerie,Activewear,N/A,1522286.58,907848.28,614438.3,444356.35,170081.95,55958,40.36,11.17
2021-07-10,24,Canada,Aerie,Intimates,N/A,2467949.54,1376203.89,1091745.65,662390.57,429355.08,81370,44.24,17.4
2021-07-10,24,Canada,Aerie,Swim,N/A,954015.0,569516.97,384498.03,278059.65,106438.38,25744,40.3,11.16
2021-07-10,24,Canada,Aerie,Tops,N/A,903677.09,544353.69,359323.4,246157.27,113166.12,33072,39.76,12.52
2021-07-10,24,Canada,American Eagle,Mens Apparel,Accessories,2824611.07,1541566.59,1283044.48,740299.15,542745.33,61334,45.42,19.21
2021-07-10,24,Canada,American Eagle,Mens Apparel,Active Bottoms,2947475.11,1835134.28,1112340.83,862001.55,250339.29,62367,37.74,8.49
2021-07-10,24,Canada,American Eagle,Mens Apparel,Jeans,5627390.49,3316311.88,2311078.61,1558692.88,752385.73,183692,41.07,13.37
2021-07-10,24,Canada,American Eagle,Mens Apparel,Others,3158524.46,2037048.33,1121476.13,936208.38,185267.75,63850,35.51,5.87
2021-07-10,24,Canada,American Eagle,Mens Apparel,Tops,4400830.19,2741629.65,1659200.54,1314226.19,344974.35,92341,37.7,7.84
2021-07-10,24,Canada,American Eagle,Womens Apparel,Accessories,2806100.82,1557732.78,1248368.05,772154.91,476213.14,56732,44.49,16.97
2021-07-10,24,Canada,American Eagle,Womens Apparel,Dresses,2682962.12,1567111.12,1115851.0,658404.39,457446.62,83791,41.59,17.05
2021-07-10,24,Canada,American Eagle,Womens Apparel,Jeans,6429928.4,3744804.91,2685123.48,1776920.87,908202.61,205164,41.76,14.12
2021-07-10,24,Canada,American Eagle,Womens Apparel,Others,2383479.6,1571323.98,812155.63,638167.39,173988.24,66230,34.07,7.3
2021-07-10,24,Canada,American Eagle,Womens Apparel,Tops,4555370.0,2843084.72,1712285.28,1207484.79,504800.49,144979,37.59,11.08
2021-07-10,24,United States,Aerie,Accessories,N/A,1706256.52,977719.59,728536.93,490935.16,237601.77,50558,42.7,13.93
2021-07-10,24,United States,Aerie,Activewear,N/A,3798673.73,2206832.03,1591841.7,1099616.76,492224.94,137903,41.91,12.96
2021-07-10,24,United States,Aerie,Intimates,N/A,6548923.62,3381207.4,3167716.23,1907423.89,1260292.34,205762,48.37,19.24
2021-07-10,24,United States,Aerie,Swim,N/A,2614855.94,1567881.28,1046974.66,892290.67,154683.99,84273,40.04,5.92
2021-07-10,24,United States,Aerie,Tops,N/A,2887473.18,1740916.72,1146556.46,832450.75,314105.71,73260,39.71,10.88
2021-07-10,24,United States,American Eagle,Mens Apparel,Accessories,10289742.86,5608052.14,4681690.71,3096201.83,1585488.88,247236,45.5,15.41
2021-07-10,24,United States,American Eagle,Mens Apparel,Active Bottoms,9703224.89,5699722.84,4003502.05,2924825.87,1078676.18,228352,41.26,11.12
2021-07-10,24,United States,American Eagle,Mens Apparel,Jeans,16954316.38,10004331.66,6949984.72,5159129.66,1790855.06,410281,40.99,10.56
2021-07-10,24,United States,American Eagle,Mens Apparel,Others,10074637.33,6647677.61,3426959.72,2548073.57,878886.14,240232,34.02,8.72
2021-07-10,24,United States,American Eagle,Mens Apparel,Tops,13414892.64,8026997.75,5387894.89,3404104.35,1983790.55,387261,40.16,14.79
2021-07-10,24,United States,American Eagle,Womens Apparel,Accessories,9038407.86,5000114.29,4038293.57,2531003.6,1507289.97,206273,44.68,16.68
2021-07-10,24,United States,American Eagle,Womens Apparel,Dresses,9927911.5,5270895.52,4657015.99,2679395.05,1977620.94,227962,46.91,19.92
2021-07-10,24,United States,American Eagle,Womens Apparel,Jeans,16173847.94,9261905.73,6911942.21,3849367.24,3062574.97,472467,42.74,18.94
2021-07-10,24,United States,American Eagle,Womens Apparel,Others,7467503.87,4702815.43,2764688.44,2291250.61,473437.82,210318,37.02,6.34
2021-07-10,24,United States,American Eagle,Womens Apparel,Tops,15863228.33,9660923.18,6202305.16,4661190.68,1541114.48,510614,39.1,9.72
2021-07-17,25,Canada,Aerie,Accessories,N/A,622567.12,333162.32,289404.8,175736.62,113668.18,20206,46.49,18.26
2021-07-17,25,Canada,Aerie,Activewear,N/A,1364322.97,809602.66,554720.32,340612.13,214108.18,49427,40.66,15.69
2021-07-17,25,Canada,Aerie,Intimates,N/A,1981182.32,1151191.03,829991.29,542784.62,287206.66,76956,41.89,14.5
2021-07-17,25,Canada,Aerie,Swim,N/A,821588.4,470631.24,350957.15,218033.85,132923.31,23366,42.72,16.18
